bucket,top_similarity,row_identifier,food_description,compound_fraction,value,candidate,candidate_data_type,match_method,rationale,best_candidate_similarity,runner_up_similarity,similarity_field_was_mislabeled,auto_flag,review_verdict,approved_fdc_food,rejection_reason,match_scope,reviewer,review_date,review_notes
ambiguous,0.69,04010190:IP5,"Pagwanban, raw",IP5,8.0,"Papayas, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Papayas, raw', 'Parsnips, raw') are too textually similar to the source description (0.69 vs 0.59 similarity) to place confidently",0.69,0.59,,,,,,,,,
ambiguous,0.69,04010190:IP6,"Pagwanban, raw",IP6,41.0,"Papayas, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Papayas, raw', 'Parsnips, raw') are too textually similar to the source description (0.69 vs 0.59 similarity) to place confidently",0.69,0.59,,,,,,,,,
ambiguous,0.69,04010190:IP5_A_IP6,"Pagwanban, raw",IP5_A_IP6,49.0,"Papayas, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Papayas, raw', 'Parsnips, raw') are too textually similar to the source description (0.69 vs 0.59 similarity) to place confidently",0.69,0.59,,,,,,,,,
ambiguous,0.69,05010030:PHYTCPPI,"Orange, raw",PHYTCPPI,10.0,"Tomatoes, orange, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Tomatoes, orange, raw', 'Fish, roughy, orange, raw') are too textually similar to the source description (0.69 vs 0.61 similarity) to place confidently",0.69,0.61,,,,,,,,,
ambiguous,0.69,06010064:PHYT-,"Gourd, seed kernel, dried",PHYT-,368.0,"Seeds, sunflower seed kernels, dried",sr_legacy_food,fuzzy,"top two name-search candidates ('Seeds, sunflower seed kernels, dried', 'Seeds, safflower seed kernels, dried') are too textually similar to the source description (0.69 vs 0.69 similarity) to place confidently",0.69,0.69,,,,,,,,,
ambiguous,0.68,01030064:PHYTCPPI,"Bread, whole wheat-based",PHYTCPPI,330.85,WHOLE WHEAT BREAD,branded_food,fuzzy,"top two name-search candidates ('WHOLE WHEAT BREAD', '100% WHOLE WHEAT BREAD') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,01030065:PHYTCPPD,"Bread, whole wheat-based",PHYTCPPD,302.0,WHOLE WHEAT BREAD,branded_food,fuzzy,"top two name-search candidates ('WHOLE WHEAT BREAD', '100% WHOLE WHEAT BREAD') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,01030066:PHYTCPPD,"Bread, whole wheat-based",PHYTCPPD,403.0,WHOLE WHEAT BREAD,branded_food,fuzzy,"top two name-search candidates ('WHOLE WHEAT BREAD', '100% WHOLE WHEAT BREAD') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,01030067:IP3,"Bread, whole wheat-based",IP3,13.902000000000001,WHOLE WHEAT BREAD,branded_food,fuzzy,"top two name-search candidates ('WHOLE WHEAT BREAD', '100% WHOLE WHEAT BREAD') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,01030067:IP4,"Bread, whole wheat-based",IP4,9.93,WHOLE WHEAT BREAD,branded_food,fuzzy,"top two name-search candidates ('WHOLE WHEAT BREAD', '100% WHOLE WHEAT BREAD') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,01030067:IP5,"Bread, whole wheat-based",IP5,23.037599999999998,WHOLE WHEAT BREAD,branded_food,fuzzy,"top two name-search candidates ('WHOLE WHEAT BREAD', '100% WHOLE WHEAT BREAD') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,01030067:IP6,"Bread, whole wheat-based",IP6,100.4916,WHOLE WHEAT BREAD,branded_food,fuzzy,"top two name-search candidates ('WHOLE WHEAT BREAD', '100% WHOLE WHEAT BREAD') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,01030067:IP5_A_IP6,"Bread, whole wheat-based",IP5_A_IP6,123.5292,WHOLE WHEAT BREAD,branded_food,fuzzy,"top two name-search candidates ('WHOLE WHEAT BREAD', '100% WHOLE WHEAT BREAD') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,01030068:IP3,"Bread, whole wheat-based",IP3,38.64,WHOLE WHEAT BREAD,branded_food,fuzzy,"top two name-search candidates ('WHOLE WHEAT BREAD', '100% WHOLE WHEAT BREAD') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,01030068:IP4,"Bread, whole wheat-based",IP4,70.46875,WHOLE WHEAT BREAD,branded_food,fuzzy,"top two name-search candidates ('WHOLE WHEAT BREAD', '100% WHOLE WHEAT BREAD') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,01030068:IP5,"Bread, whole wheat-based",IP5,28.891250000000003,WHOLE WHEAT BREAD,branded_food,fuzzy,"top two name-search candidates ('WHOLE WHEAT BREAD', '100% WHOLE WHEAT BREAD') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,01030068:IP6,"Bread, whole wheat-based",IP6,57.04874999999999,WHOLE WHEAT BREAD,branded_food,fuzzy,"top two name-search candidates ('WHOLE WHEAT BREAD', '100% WHOLE WHEAT BREAD') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,01030068:IP5_A_IP6,"Bread, whole wheat-based",IP5_A_IP6,85.94,WHOLE WHEAT BREAD,branded_food,fuzzy,"top two name-search candidates ('WHOLE WHEAT BREAD', '100% WHOLE WHEAT BREAD') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,01030069:PHYTCPP,"Bread, whole wheat-based",PHYTCPP,176.0,WHOLE WHEAT BREAD,branded_food,fuzzy,"top two name-search candidates ('WHOLE WHEAT BREAD', '100% WHOLE WHEAT BREAD') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,01030157:IP6,"Wheat bran, Tajan, raw",IP6,405.74159999999995,WHEAT BRAN TOAST,branded_food,fuzzy,"top two name-search candidates ('WHEAT BRAN TOAST', 'Oat bran, raw') are too textually similar to the source description (0.68 vs 0.69 similarity) to place confidently",0.69,0.68,YES,,,,,,,,
ambiguous,0.68,01040026:PHYTCPPI,"Sorghum flour, Dabar, whole grain, boiled, dried",PHYTCPPI,211.26252,"Sorghum flour, whole-grain",sr_legacy_food,fuzzy,"top two name-search candidates ('Sorghum flour, whole-grain', 'Sorghum, whole grain, white, dry, raw') are too textually similar to the source description (0.68 vs 0.66 similarity) to place confidently",0.68,0.66,,,,,,,,,
ambiguous,0.68,01040072:PHYTCPP,"Sorghum, white, whole grain, dried",PHYTCPP,1307.8450000000003,"Sorghum, whole grain, white, dry, raw",foundation_food,fuzzy,"top two name-search candidates ('Sorghum, whole grain, white, dry, raw', 'Sorghum flour, whole-grain') are too textually similar to the source description (0.68 vs 0.67 similarity) to place confidently",0.68,0.67,,,,,,,,,
ambiguous,0.68,01060054:PP-,"Barley, whole grain, raw",PP-,230.0,NOVA WHOLE GRAIN BAR,branded_food,fuzzy,"top two name-search candidates ('NOVA WHOLE GRAIN BAR', 'NOVA WHOLE GRAIN BARS') are too textually similar to the source description (0.68 vs 0.67 similarity) to place confidently",0.68,0.67,,,,,,,,,
ambiguous,0.68,02010054:PP-,"Sweet potato, white, raw, peeled",PP-,8.492,"Sweet potato leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Sweet potato leaves, raw', 'Corn, sweet, white, raw') are too textually similar to the source description (0.68 vs 0.62 similarity) to place confidently",0.68,0.62,,,,,,,,,
ambiguous,0.68,03010009:PHYTC-,"African locust bean, Obanliku, mature seeds, raw",PHYTC-,79.03584,"Beans, adzuki, mature seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, adzuki, mature seeds, raw', 'Mung beans, mature seeds, raw') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,03010012:PHYTC-,"African locust bean, Obudu, mature seeds, raw",PHYTC-,55.788000000000004,"Beans, adzuki, mature seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, adzuki, mature seeds, raw', 'Mung beans, mature seeds, raw') are too textually similar to the source description (0.68 vs 0.68 similarity) to place confidently",0.68,0.68,,,,,,,,,
ambiguous,0.68,03010182:PHYTCPPI,"Chickpea, white, raw",PHYTCPPI,597.3,"Onions, white, raw",foundation_food,fuzzy,"top two name-search candidates ('Onions, white, raw', 'Corn, sweet, white, raw') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,03010346:PHYTCPPI,"Cowpea, PL-1, raw",PHYTCPPI,287.489847,"Cowpeas, leafy tips, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cowpeas, leafy tips, raw', 'Pears, raw') are too textually similar to the source description (0.68 vs 0.59 similarity) to place confidently",0.68,0.59,,,,,,,,,
ambiguous,0.68,03010348:PHYTCPPI,"Cowpea, PL-2, raw",PHYTCPPI,353.792268,"Cowpeas, leafy tips, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cowpeas, leafy tips, raw', 'Pears, raw') are too textually similar to the source description (0.68 vs 0.59 similarity) to place confidently",0.68,0.59,,,,,,,,,
ambiguous,0.68,03010350:PHYTCPPI,"Cowpea, PL-3, raw",PHYTCPPI,318.22398400000003,"Cowpeas, leafy tips, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cowpeas, leafy tips, raw', 'Pears, raw') are too textually similar to the source description (0.68 vs 0.59 similarity) to place confidently",0.68,0.59,,,,,,,,,
ambiguous,0.68,03010698:PHYTCPPI,"Velvet bean, black coloured seed coat, raw",PHYTCPPI,469.03598000000005,"Beans, black, mature seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, black, mature seeds, raw', 'Beans, black turtle, mature seeds, raw') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,03010709:PHYTCPPI,"Velvet bean, white coloured seed coat, raw",PHYTCPPI,415.722,"Beans, white, mature seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, white, mature seeds, raw', 'Beans, small white, mature seeds, raw') are too textually similar to the source description (0.68 vs 0.63 similarity) to place confidently",0.68,0.63,,,,,,,,,
ambiguous,0.68,04010002:PHYTCPP,"African lettuce, leaves, raw",PHYTCPP,0.8712000000000006,"Lettuce, red leaf, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Lettuce, red leaf, raw', 'Lettuce, leaf, red, raw') are too textually similar to the source description (0.68 vs 0.71 similarity) to place confidently",0.71,0.68,YES,,,,,,,,
ambiguous,0.68,04010067:PHYTCPP,"Bitterleaves, leaves, raw",PHYTCPP,4.278000000000002,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Broccoli, leaves, raw') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.68,04010068:PHYTCPPI,"Bitterleaves, leaves, raw",PHYTCPPI,0.81,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Broccoli, leaves, raw') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.68,04010070:PHYTCPP,"Bitterleaves, leaves, raw",PHYTCPP,211.9580000000001,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Broccoli, leaves, raw') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.68,04010156:PHYTCPP,"Jew's mallow, leaves, raw",PHYTCPP,1.715,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Grape leaves, raw') are too textually similar to the source description (0.68 vs 0.62 similarity) to place confidently",0.68,0.62,,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.68,04010157:PHYTCPP,"Jew's mallow, leaves, raw",PHYTCPP,0.5844,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Grape leaves, raw') are too textually similar to the source description (0.68 vs 0.62 similarity) to place confidently",0.68,0.62,,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.68,04010158:PHYTCPPI,"Jew's mallow, leaves, raw",PHYTCPPI,38.75,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Grape leaves, raw') are too textually similar to the source description (0.68 vs 0.62 similarity) to place confidently",0.68,0.62,,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.68,04010165:PHYTCPP,"Knol-Khol, leaves, raw",PHYTCPP,47.33,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Grape leaves, raw') are too textually similar to the source description (0.68 vs 0.62 similarity) to place confidently",0.68,0.62,,LEAFY_GREEN_GARBAGE_BUCKET_SUSPECT,,,,,,,
ambiguous,0.68,04010173:PHYTC-,"Malabar spinach leaves, raw",PHYTC-,22.3,"Malabar spinach, cooked",sr_legacy_food,fuzzy,"top two name-search candidates ('Malabar spinach, cooked', 'Spinach, raw') are too textually similar to the source description (0.68 vs 0.62 similarity) to place confidently",0.68,0.62,,,,,,,,,
ambiguous,0.68,06010033:PHYTCPPD,"Bread fruit, african, seed, raw",PHYTCPPD,0.6991239999999999,"Seeds, breadfruit seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Seeds, breadfruit seeds, raw', 'Breadfruit, raw') are too textually similar to the source description (0.68 vs 0.65 similarity) to place confidently",0.68,0.65,,,,,,,,,
ambiguous,0.68,06010040:PP-,"Cat's ear, seed flour, defatted",PP-,98.80720000000001,"Soy flour, defatted",sr_legacy_food,fuzzy,"top two name-search candidates ('Soy flour, defatted', 'Flour, soy, defatted') are too textually similar to the source description (0.68 vs 0.59 similarity) to place confidently",0.68,0.59,,,,,,,,,
ambiguous,0.68,06010178:PP-,"Vila-vila, seed flour, defatted",PP-,22.019500000000004,"Soy flour, defatted",sr_legacy_food,fuzzy,"top two name-search candidates ('Soy flour, defatted', 'Flour, soy, defatted') are too textually similar to the source description (0.68 vs 0.59 similarity) to place confidently",0.68,0.59,,,,,,,,,
ambiguous,0.68,15010036:PHYTCPPI,"Coriander, dried, powdered",PHYTCPPI,887.7079999999999,SWAD CORIANDER POWDER,branded_food,fuzzy,"top two name-search candidates ('SWAD CORIANDER POWDER', 'Spices, coriander leaf, dried') are too textually similar to the source description (0.68 vs 0.58 similarity) to place confidently",0.68,0.58,,,,,,,,,
ambiguous,0.68,15010053:PHYTCPP,"Fenugreek seed, raw",PHYTCPP,150.19735,"Spices, fenugreek seed",sr_legacy_food,fuzzy,"top two name-search candidates ('Spices, fenugreek seed', 'Grapes, green, seedless, raw') are too textually similar to the source description (0.68 vs 0.64 similarity) to place confidently",0.68,0.64,,,,,,,,,
ambiguous,0.68,15010053:PP-,"Fenugreek seed, raw",PP-,68.2634,"Spices, fenugreek seed",sr_legacy_food,fuzzy,"top two name-search candidates ('Spices, fenugreek seed', 'Grapes, green, seedless, raw') are too textually similar to the source description (0.68 vs 0.64 similarity) to place confidently",0.68,0.64,,,,,,,,,
ambiguous,0.67,01020134:PHYTCPP,"Maize, tender, raw",PHYTCPP,148.0,"Ostrich, tenderloin, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Ostrich, tenderloin, raw', 'Beef,\xa0tenderloin steak, raw') are too textually similar to the source description (0.67 vs 0.58 similarity) to place confidently",0.67,0.58,,,,,,,,,
ambiguous,0.67,01030060:PHYTCPPI,"Bread, white wheat-based, unleavened",PHYTCPPI,0.0,"Bread, white wheat",sr_legacy_food,fuzzy,"top two name-search candidates ('Bread, white wheat', 'SOLA WHITE WHEAT BREAD') are too textually similar to the source description (0.67 vs 0.59 similarity) to place confidently",0.67,0.59,,,,,,,,,
ambiguous,0.67,01040066:PHYTCPP,"Sorghum, Fibmigou, white, raw",PHYTCPP,716.82,"Sorghum, whole grain, white, dry, raw",foundation_food,fuzzy,"top two name-search candidates ('Sorghum, whole grain, white, dry, raw', 'Sorghum bran, white, unenriched, dry, raw') are too textually similar to the source description (0.67 vs 0.60 similarity) to place confidently",0.67,0.6,,,,,,,,,
ambiguous,0.67,01050114:PHYTCPPI,"Millet, ground, water-cooked",PHYTCPPI,0.46254,"Millet, cooked",sr_legacy_food,fuzzy,"top two name-search candidates ('Millet, cooked', 'Turkey, Ground, cooked') are too textually similar to the source description (0.67 vs 0.68 similarity) to place confidently",0.68,0.67,YES,,,,,,,,
ambiguous,0.67,01060140:PHYTCPPD,Malt extract,PHYTCPPD,107.0,MARMITE YEAST EXTRACT,branded_food,fuzzy,"top two name-search candidates ('MARMITE YEAST EXTRACT', 'Vanilla extract') are too textually similar to the source description (0.67 vs 0.74 similarity) to place confidently",0.74,0.67,YES,,,,,,,,
ambiguous,0.67,03010017:PHYTCPPI,"African oil bean, raw",PHYTCPPI,984.1147999999998,AMERICAN BRAZIL NUTS RAW,branded_food,fuzzy,"top two name-search candidates ('AMERICAN BRAZIL NUTS RAW', 'Yardlong bean, raw') are too textually similar to the source description (0.67 vs 0.67 similarity) to place confidently",0.67,0.67,,,,,,,,,
ambiguous,0.67,03010029:PHYT-,"Bambara groundnut, boiled",PHYT-,113.71,"Lamb, ground, cooked, broiled",sr_legacy_food,fuzzy,"top two name-search candidates ('Lamb, ground, cooked, broiled', 'Veal, ground, cooked, broiled') are too textually similar to the source description (0.67 vs 0.59 similarity) to place confidently",0.67,0.59,,,,,,,,,
