row_identifier,food_description,compound_fraction,value,approved_fdc_food,candidate_data_type,match_scope,review_verdict,source_review_file,reviewer,review_date,review_notes
01050212:PHYTCA,"Proso millet, TNAU-145, whole",PHYTCA,648.7199999999999,"Millet, whole grain",foundation_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Specific millet species vs a generic whole-grain millet candidate -- standard species-collapse caveat, reasonable category estimate."
01060001:PP-,Amaranth flour,PP-,1.7043000000000001,"Bob's Red Mill Natural Foods, Inc. WHOLE GRAIN AMARANTH FLOUR",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,Excellent match.
01060005:PHYTCPPI,"Amaranth, Oscar Blanco, grain, extruded",PHYTCPPI,280.0,"Amaranth grain, uncooked",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Cultivar-specific source, reasonable generic amaranth-grain category estimate; extruded prep is an added caveat for this row."
01060006:PHYTCPPI,"Amaranth, Oscar Blanco, grain, raw",PHYTCPPI,350.0,"Amaranth grain, uncooked",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Same as above, raw (no extra prep caveat)."
01060029:PHYTC-,Barley flour,PHYTC-,290.4,Barley flour or meal,sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01060030:IP6,Barley flour,IP6,767.12,Barley flour or meal,sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01060031:IP5_A_IP6,"Barley flour, white flour, roasted with fenugreek",IP5_A_IP6,553.0,"Flour, barley",foundation_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Roasting is a real prep step not captured, but same grain/product type broadly -- category estimate with caveat."
01060032:IP5_A_IP6,"Barley flour, white flour, roasted, milled",IP5_A_IP6,452.0,"Flour, barley",foundation_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Same as above.
01060035:PP-,"Barley, dehulled",PP-,230.0,"Barley, hulled",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"""Dehulled"" and ""hulled"" describe the same husk-removed state -- clean match."
01060036:IP3,"Barley, dried",IP3,1.8119999999999998,"Barley, hulled",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"""Dried"" (unspecified milling) vs HULLED -- a common, minimally-processed form, reasonable default."
01060036:IP4,"Barley, dried",IP4,6.342,"Barley, hulled",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"""Dried"" (unspecified milling) vs HULLED -- a common, minimally-processed form, reasonable default."
01060036:IP5,"Barley, dried",IP5,48.017999999999994,"Barley, hulled",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"""Dried"" (unspecified milling) vs HULLED -- a common, minimally-processed form, reasonable default."
01060036:IP6,"Barley, dried",IP6,175.76399999999998,"Barley, hulled",sr_legacy_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,"""Dried"" (unspecified milling) vs HULLED (husk removed, bran retained) -- hulled barley is a common, minimally-processed form; less concerning than the pearled-barley cases above."
01060036:IPSUM,"Barley, dried",IPSUM,231.93599999999998,"Barley, hulled",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"""Dried"" (unspecified milling) vs HULLED -- a common, minimally-processed form, reasonable default."
01060039:PP-,"Barley, M955, dehulled",PP-,20.0,"Barley, hulled",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Cultivar-specific, dehulled matches hulled -- clean match."
01060060:PHYTC-,"Bread, high fiber meal",PHYTC-,235.6,"FIBER ONE FIBER ONE, BREAD",branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Good match.
01060061:PHYTC-,"Bread, high fiber",PHYTC-,488.0,"FIBER ONE FIBER ONE, BREAD",branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Good match.
01060064:PHYTC-,"Bread, mixed cereals, golden grain",PHYTC-,330.0,"Sturdiwheat Inc. GOLDEN GRAIN WHITE BREAD MIX, GOLDEN GRAIN WHITE",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,"Brand descriptor (""golden grain"") directly matches the source's own ""golden grain"" naming -- good match, bread-mix vs bread is a minor form caveat."
01060077:PHYTCPPD,"Bread, rye-based",PHYTCPPD,77.0,"Bread, rye",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Clean match.
01060081:IP6,"Bread, rye-based, Schmidt’s",IP6,52.0,"Schmidt Baking Company BREAD, SEEDED RYE",branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Good brand+grain match.
01060082:PHYTC-,"Bread, rye-based, swiss rye",PHYTC-,330.6,"Bread, rye",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"""Swiss rye"" reads as a rye-bread style/brand -- category correct, reasonable estimate."
01060100:IP6,"Breakfast cereal, mixed grains, Grape Nuts, Post",IP6,112.0,"Cereals ready-to-eat, POST, GRAPE-NUTS Cereal",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Excellent match.
01060109:PHYTCA,Buckwheat flour,PHYTCA,640.0,"Buckwheat flour, whole-groat",sr_legacy_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean match.
01060110:PHYTCPPD,"Buckwheat flour, dehusked, dried",PHYTCPPD,1528.3,"Flour, buckwheat",foundation_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Clean/category match.
01060111:PHYTCPPD,"Buckwheat flour, wholemeal dried",PHYTCPPD,1810.0,"Buckwheat flour, whole-groat",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"""Wholemeal"" and ""whole-groat"" describe comparable milling states -- reasonable match."
01060112:PHYTCPPD,"Buckwheat, broken whole grain, dried",PHYTCPPD,1818.0,"Buckwheat, whole grain",foundation_food,category_estimate,approve,review_6_accepted_sample.csv,Paul S,16/08/2026,"""Broken"" physical-form detail not captured, otherwise a good match."
01060116:IP4,"Buckwheat, Kora, raw",IP4,8.78,Buckwheat,sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Cultivar-specific, reasonable generic buckwheat category estimate."
01060116:IP5,"Buckwheat, Kora, raw",IP5,17.56,Buckwheat,sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Cultivar-specific, reasonable generic buckwheat category estimate."
01060116:IP6,"Buckwheat, Kora, raw",IP6,1518.94,Buckwheat,sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Cultivar-specific, reasonable generic buckwheat category estimate."
01060117:PHYTCPPD,"Buckwheat, whole grain, dried",PHYTCPPD,1696.7,"Buckwheat, whole grain",foundation_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Clean match, dried is a minor caveat."
01060141:PHYTCPPD,Muesli,PHYTCPPD,787.0,"Muesli Fusion, Inc. SUPER MUESLI",branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Good match.
01060143:IP3,"Muesli, ""Alpen"" containing tropical fruit",IP3,67.2,ALPEN MUESLI CEREAL,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Same brand match; tropical-fruit content is an addition not fully captured but brand+category correct.
01060143:IP4,"Muesli, ""Alpen"" containing tropical fruit",IP4,90.0,ALPEN MUESLI CEREAL,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Same brand match; tropical-fruit content is an addition not fully captured but brand+category correct.
01060143:IP5,"Muesli, ""Alpen"" containing tropical fruit",IP5,145.0,ALPEN MUESLI CEREAL,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Same brand match; tropical-fruit content is an addition not fully captured but brand+category correct.
01060143:IP6,"Muesli, ""Alpen"" containing tropical fruit",IP6,382.8,ALPEN MUESLI CEREAL,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Same brand match; tropical-fruit content is an addition not fully captured but brand+category correct.
01060144:IP4,"Muesli, ""El Dorado Hedelmatnen""",IP4,35.0,DORSET CEREALS MUESLI,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Generic muesli category match, brand differs but reasonable."
01060144:IP5,"Muesli, ""El Dorado Hedelmatnen""",IP5,150.8,DORSET CEREALS MUESLI,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Generic muesli category match, brand differs but reasonable."
01060144:IP6,"Muesli, ""El Dorado Hedelmatnen""",IP6,620.4,DORSET CEREALS MUESLI,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Generic muesli category match, brand differs but reasonable."
01060147:IP4,"Muesli, ""Pirkka Hedelmatnen""",IP4,75.0,"ALPEN MUESLI, 14 OZ",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,"Generic Swiss muesli category match; brand differs from ""Pirkka Hedelmatnen"" but product type is correct."
01060147:IP5,"Muesli, ""Pirkka Hedelmatnen""",IP5,121.8,"ALPEN MUESLI, 14 OZ",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,"Generic Swiss muesli category match; brand differs from ""Pirkka Hedelmatnen"" but product type is correct."
01060147:IP6,"Muesli, ""Pirkka Hedelmatnen""",IP6,429.0,"ALPEN MUESLI, 14 OZ",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,"Generic Swiss muesli category match; brand differs from ""Pirkka Hedelmatnen"" but product type is correct."
01060152:IP4,"Muesli, swiss type, ""Alpen""",IP4,100.0,"ALPEN MUESLI, 14 OZ",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,Exact brand match (Alpen).
01060152:IP5,"Muesli, swiss type, ""Alpen""",IP5,174.0,"ALPEN MUESLI, 14 OZ",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,Exact brand match (Alpen).
01060152:IP6,"Muesli, swiss type, ""Alpen""",IP6,415.8,"ALPEN MUESLI, 14 OZ",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,Exact brand match (Alpen).
01060154:IP3,"Muesli, swiss type, ""Alpen"", without sugar",IP3,67.2,ALPEN NO SUGAR ADDED MUESLI CEREAL,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Same brand (Alpen), explicitly without sugar matches ""no sugar added"" -- excellent match."
01060154:IP4,"Muesli, swiss type, ""Alpen"", without sugar",IP4,80.0,ALPEN NO SUGAR ADDED MUESLI CEREAL,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Same brand (Alpen), explicitly without sugar matches ""no sugar added"" -- excellent match."
01060154:IP5,"Muesli, swiss type, ""Alpen"", without sugar",IP5,127.6,ALPEN NO SUGAR ADDED MUESLI CEREAL,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Same brand (Alpen), explicitly without sugar matches ""no sugar added"" -- excellent match."
01060154:IP6,"Muesli, swiss type, ""Alpen"", without sugar",IP6,277.2,ALPEN NO SUGAR ADDED MUESLI CEREAL,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Same brand (Alpen), explicitly without sugar matches ""no sugar added"" -- excellent match."
01060157:IP4,"Muesli, swiss type, ""Jordans Special"", containing wheat bran",IP4,30.0,Specialty Food Services Ltd. SWISS MUESLI,branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,"Generic Swiss muesli category match; brand differs from ""Jordans Special"" but product type is correct."
01060157:IP5,"Muesli, swiss type, ""Jordans Special"", containing wheat bran",IP5,116.0,Specialty Food Services Ltd. SWISS MUESLI,branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,"Generic Swiss muesli category match; brand differs from ""Jordans Special"" but product type is correct."
01060157:IP6,"Muesli, swiss type, ""Jordans Special"", containing wheat bran",IP6,574.1999999999999,Specialty Food Services Ltd. SWISS MUESLI,branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,"Generic Swiss muesli category match; brand differs from ""Jordans"" but product type is correct."
01060166:PHYTCPP,"Noodle, buckwheat-based, dried",PHYTCPP,223.0,ASSI SOBA BUCKWHEAT NOODLE,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,Good match (soba = buckwheat noodle).
01060176:PHYTCPPD,"Oat bran, raw",PHYTCPPD,2769.0,"Oat bran, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
01060177:PHYTCPPD,"Oat bran, raw",PHYTCPPD,2769.0,"Oat bran, raw",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,Exact match.
01060189:PHYTCA,Oat flour,PHYTCA,270.0,"Oat flour, partially debranned",sr_legacy_food,category_estimate,approve,review_6b_accepted_remainder.csv,Paul S,16/08/2026,"Reasonable default, no better plain-oat-flour candidate evident."
01060190:PHYTCPPI,"Oat, baking flour",PHYTCPPI,32.148,ORGANIC OAT FLOUR,branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,Clean match (oat flour).
01060193:PHYTC-,"Oats, rolled",PHYTC-,947.6,"Post Consumer Brands, LLC ROLLED OATS, ROLLED OATS",branded_food,category_estimate,approve,review_3_branded_low_confidence.csv,Paul S,16/08/2026,Exact match (rolled oats).
01060202:IP4,"Porridge formula, oatmeal, commercial, ""Aamunhyva""",IP4,60.0,FOSKA OATMEAL INSTANT PORRIDGE,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Oatmeal matches oatmeal -- category correct, brand/fruit-addition detail not captured but reasonable estimate."
01060202:IP5,"Porridge formula, oatmeal, commercial, ""Aamunhyva""",IP5,214.6,FOSKA OATMEAL INSTANT PORRIDGE,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Oatmeal matches oatmeal -- category correct, brand/fruit-addition detail not captured but reasonable estimate."
01060202:IP6,"Porridge formula, oatmeal, commercial, ""Aamunhyva""",IP6,528.0,FOSKA OATMEAL INSTANT PORRIDGE,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Oatmeal matches oatmeal -- category correct, brand/fruit-addition detail not captured but reasonable estimate."
01060204:IP4,"Porridge formula, oatmeal, commercial, ""Ahaa""",IP4,50.0,FOSKA OATMEAL INSTANT PORRIDGE,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Oatmeal matches oatmeal -- category correct, brand/fruit-addition detail not captured but reasonable estimate."
01060204:IP5,"Porridge formula, oatmeal, commercial, ""Ahaa""",IP5,249.4,FOSKA OATMEAL INSTANT PORRIDGE,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Oatmeal matches oatmeal -- category correct, brand/fruit-addition detail not captured but reasonable estimate."
01060204:IP6,"Porridge formula, oatmeal, commercial, ""Ahaa""",IP6,633.6,FOSKA OATMEAL INSTANT PORRIDGE,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Oatmeal matches oatmeal -- category correct, brand/fruit-addition detail not captured but reasonable estimate."
01060205:IP4,"Porridge formula, oatmeal, commercial, ""Ahaa"" large flakes",IP4,70.0,FOSKA OATMEAL INSTANT PORRIDGE,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Oatmeal matches oatmeal -- category correct, brand/fruit-addition detail not captured but reasonable estimate."
01060205:IP5,"Porridge formula, oatmeal, commercial, ""Ahaa"" large flakes",IP5,232.0,FOSKA OATMEAL INSTANT PORRIDGE,branded_food,category_estimate,approve,review_1_ambiguous.csv,Paul S,16/08/2026,"Oatmeal matches oatmeal -- category correct, brand/fruit-addition detail not captured but reasonable estimate."
