row_identifier,food_description,compound_fraction,value,food_id,fdc_id,approved_fdc_food,data_type,review_verdict,match_scope,reviewer,review_date,review_notes,catalogue_checksum
01040050:PHYTCPPI,"Sorghum flour, Wad Ahmed, whole grain, 10KGy irradiated, fermented, boiled, dried",PHYTCPPI,133.665335,1817,168943,"Sorghum flour, whole-grain",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/irradiation-dose/fermentation-treatment-specific source, reasonable generic whole-grain sorghum-flour category estimate -- treatment specificity not preserved, standard caveat throughout this review.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040051:PHYTCPPI,"Sorghum flour, Wad Ahmed, whole grain, 10KGy irradiated, fermented, dried",PHYTCPPI,104.184645,1817,168943,"Sorghum flour, whole-grain",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/irradiation-dose/fermentation-treatment-specific source, reasonable generic whole-grain sorghum-flour category estimate -- treatment specificity not preserved, standard caveat throughout this review.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040052:PHYTCPPI,"Sorghum flour, Wad Ahmed, whole grain, 15KGy irradiated, boiled, dried",PHYTCPPI,162.351805,1817,168943,"Sorghum flour, whole-grain",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/irradiation-dose/fermentation-treatment-specific source, reasonable generic whole-grain sorghum-flour category estimate -- treatment specificity not preserved, standard caveat throughout this review.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040053:PHYTCPPI,"Sorghum flour, Wad Ahmed, whole grain, 15KGy irradiated, dried",PHYTCPPI,208.27473999999998,1817,168943,"Sorghum flour, whole-grain",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/irradiation-dose/fermentation-treatment-specific source, reasonable generic whole-grain sorghum-flour category estimate -- treatment specificity not preserved, standard caveat throughout this review.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040054:PHYTCPPI,"Sorghum flour, Wad Ahmed, whole grain, 15KGy irradiated, fermented, boiled, dried",PHYTCPPI,127.86942,1817,168943,"Sorghum flour, whole-grain",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/irradiation-dose/fermentation-treatment-specific source, reasonable generic whole-grain sorghum-flour category estimate -- treatment specificity not preserved, standard caveat throughout this review.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040055:PHYTCPPI,"Sorghum flour, Wad Ahmed, whole grain, 15KGy irradiated, fermented, dried",PHYTCPPI,99.99608,1817,168943,"Sorghum flour, whole-grain",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/irradiation-dose/fermentation-treatment-specific source, reasonable generic whole-grain sorghum-flour category estimate -- treatment specificity not preserved, standard caveat throughout this review.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040056:PHYTCPPI,"Sorghum flour, Wad Ahmed, whole grain, 5KGy irradiated, boiled, dried",PHYTCPPI,175.758995,1817,168943,"Sorghum flour, whole-grain",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/irradiation-dose/fermentation-treatment-specific source, reasonable generic whole-grain sorghum-flour category estimate -- treatment specificity not preserved, standard caveat throughout this review.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040057:PHYTCPPI,"Sorghum flour, Wad Ahmed, whole grain, 5KGy irradiated, dried",PHYTCPPI,223.24200499999998,1817,168943,"Sorghum flour, whole-grain",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/irradiation-dose/fermentation-treatment-specific source, reasonable generic whole-grain sorghum-flour category estimate -- treatment specificity not preserved, standard caveat throughout this review.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040058:PHYTCPPI,"Sorghum flour, Wad Ahmed, whole grain, 5KGy irradiated, fermented, boiled, dried",PHYTCPPI,139.30997,1817,168943,"Sorghum flour, whole-grain",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/irradiation-dose/fermentation-treatment-specific source, reasonable generic whole-grain sorghum-flour category estimate -- treatment specificity not preserved, standard caveat throughout this review.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040059:PHYTCPPI,"Sorghum flour, Wad Ahmed, whole grain, 5KGy irradiated, fermented, dried",PHYTCPPI,107.38989,1817,168943,"Sorghum flour, whole-grain",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/irradiation-dose/fermentation-treatment-specific source, reasonable generic whole-grain sorghum-flour category estimate -- treatment specificity not preserved, standard caveat throughout this review.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040060:PHYTCPPI,"Sorghum flour, Wad Ahmed, whole grain, boiled, dried",PHYTCPPI,200.18126,1817,168943,"Sorghum flour, whole-grain",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/irradiation-dose/fermentation-treatment-specific source, reasonable generic whole-grain sorghum-flour category estimate -- treatment specificity not preserved, standard caveat throughout this review.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040061:PHYTCPPI,"Sorghum flour, Wad Ahmed, whole grain, dried",PHYTCPPI,253.39399999999998,1817,168943,"Sorghum flour, whole-grain",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar-specific source, reasonable generic whole-grain sorghum-flour category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040062:PHYTCPPI,"Sorghum flour, Wad Ahmed, whole grain, fermented, boiled, dried",PHYTCPPI,157.86068,1817,168943,"Sorghum flour, whole-grain",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/irradiation-dose/fermentation-treatment-specific source, reasonable generic whole-grain sorghum-flour category estimate -- treatment specificity not preserved, standard caveat throughout this review.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040063:PHYTCPPI,"Sorghum flour, Wad Ahmed, whole grain, fermented, dried",PHYTCPPI,123.10409999999997,1817,168943,"Sorghum flour, whole-grain",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/irradiation-dose/fermentation-treatment-specific source, reasonable generic whole-grain sorghum-flour category estimate -- treatment specificity not preserved, standard caveat throughout this review.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040066:PHYTCPP,"Sorghum, Fibmigou, white, raw",PHYTCPP,716.82,370,2710842,"Sorghum, whole grain, white, dry, raw",foundation_food,approve,category_estimate,Paul S,16/08/2026,"No decortication mentioned, presumably whole grain -- cultivar-specific, reasonable match.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040067:PHYT-,"Sorghum, grain, white, raw",PHYT-,1930.0,370,2710842,"Sorghum, whole grain, white, dry, raw",foundation_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040068:PHYTCPP,"Sorghum, raw",PHYTCPP,427.0,2576,169716,Sorghum grain,sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040072:PHYTCPP,"Sorghum, white, whole grain, dried",PHYTCPP,1307.8450000000003,370,2710842,"Sorghum, whole grain, white, dry, raw",foundation_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01040074:IP6,"Sorghum, whole grain, white, raw",IP6,455.718,370,2710842,"Sorghum, whole grain, white, dry, raw",foundation_food,approve,category_estimate,Paul S,16/08/2026,Clean match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050076:PHYT-,Finger millet flour,PHYT-,536.434,4784,172023,Millet flour,sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Species-collapse, standard category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050100:PHYTCA,Foxtail millet flour,PHYTCA,819.72,4784,172023,Millet flour,sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Species-collapse, standard category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050101:PHYTCA,Foxtail millet flour,PHYTCA,483.67,4784,172023,Millet flour,sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Species-collapse, standard category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050102:PHYTCPPD,"Foxtail millet, raw, grounded",PHYTCPPD,191.1,2562,169702,"Millet, raw",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Specific millet species vs a generic millet candidate -- standard species-collapse caveat, reasonable category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050102:PPD,"Foxtail millet, raw, grounded",PPD,53.69,2562,169702,"Millet, raw",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Specific millet species vs a generic millet candidate -- standard species-collapse caveat, reasonable category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050105:PHYTCA,"Foxtail millet, PS-4, whole",PHYTCA,489.24,274,2512379,"Millet, whole grain",foundation_food,approve,category_estimate,Paul S,16/08/2026,"Specific millet species vs a generic whole-grain millet candidate -- standard species-collapse caveat, reasonable category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050106:PHYTCA,"Foxtail millet, raw",PHYTCA,817.554,2562,169702,"Millet, raw",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Specific millet species vs a generic millet candidate -- standard species-collapse caveat, reasonable category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050107:PHYTCA,"Foxtail millet, SIA-3126, dehulled",PHYTCA,994.4,112790,454149,GREAT HARVEST HULLED MILLET,branded_food,approve,category_estimate,Paul S,16/08/2026,Dehulled reasonably corresponds to 'hulled millet' product naming.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050109:PHYTCA,"Foxtail millet, SIA-3126, whole",PHYTCA,895.95,274,2512379,"Millet, whole grain",foundation_food,approve,category_estimate,Paul S,16/08/2026,"Specific millet species vs a generic whole-grain millet candidate -- standard species-collapse caveat, reasonable category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050110:PHYTCPPD,"Indian barnyard millet, raw, grounded",PHYTCPPD,373.5,2562,169702,"Millet, raw",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Specific millet species vs a generic millet candidate -- standard species-collapse caveat, reasonable category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050110:PPD,"Indian barnyard millet, raw, grounded",PPD,105.3,2562,169702,"Millet, raw",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Specific millet species vs a generic millet candidate -- standard species-collapse caveat, reasonable category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050111:PHYTCPP,"Millet paste, fermented, dried flour",PHYTCPP,17.3,176151,542687,NAMASTE MILLET FLOUR,branded_food,approve,category_estimate,Paul S,16/08/2026,"Fermented-then-dried-to-flour is a genuine prep gap from plain flour, but closest available candidate -- category estimate with fermentation caveat.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050112:PHYT-,"Millet, bulrush, grain, raw",PHYT-,160.0,2562,169702,"Millet, raw",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"""Bulrush millet"" is a common name for pearl millet -- same species broadly, reasonable match.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050114:PHYTCPPI,"Millet, ground, water-cooked",PHYTCPPI,0.46254,1745,168871,"Millet, cooked",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Ground and cooked -- reasonably matches the cooked candidate.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050115:PHYTCPPD,"Millet, instant fura flour",PHYTCPPD,416.0,4784,172023,Millet flour,sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"""Instant fura"" is a flour-based product -- reasonable category match, fermentation/instant-prep detail not captured.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050116:PHYTCPP,"Millet, raw",PHYTCPP,522.0,2562,169702,"Millet, raw",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Specific millet species vs a generic millet candidate -- standard species-collapse caveat, reasonable category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050117:PHYTCPPD,"Millet, raw",PHYTCPPD,237.072,2562,169702,"Millet, raw",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Specific millet species vs a generic millet candidate -- standard species-collapse caveat, reasonable category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050120:PHYTC-,"Millet, whole grain, flakes",PHYTC-,761.4,274,2512379,"Millet, whole grain",foundation_food,approve,category_estimate,Paul S,16/08/2026,"Specific millet species vs a generic whole-grain millet candidate -- standard species-collapse caveat, reasonable category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050121:IP6,"Millet, whole grain, raw",IP6,94.64,274,2512379,"Millet, whole grain",foundation_food,approve,category_estimate,Paul S,16/08/2026,"Specific millet species vs a generic whole-grain millet candidate -- standard species-collapse caveat, reasonable category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050123:PHYTCPPI,"Pearl millet flour, Ashana, dehulled seed",PHYTCPPI,286.287945,4784,172023,Millet flour,sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/treatment-specific source, reasonable generic millet-flour category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050124:PHYTCPPI,"Pearl millet flour, Ashana, dehulled seed, 30 days storage",PHYTCPPI,286.03265999999996,4784,172023,Millet flour,sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/treatment-specific source, reasonable generic millet-flour category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050125:PHYTCPPI,"Pearl millet flour, Ashana, dehulled seed, 60 days storage",PHYTCPPI,286.60941499999996,4784,172023,Millet flour,sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/treatment-specific source, reasonable generic millet-flour category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050129:PHYTCPPI,"Pearl millet flour, Ashana, dehulled seed, irradiated",PHYTCPPI,286.20285,4784,172023,Millet flour,sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/treatment-specific source, reasonable generic millet-flour category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050130:PHYTCPPI,"Pearl millet flour, Ashana, dehulled seed, irradiated, 30 days storage",PHYTCPPI,286.78906,4784,172023,Millet flour,sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/treatment-specific source, reasonable generic millet-flour category estimate -- treatment specificity not preserved, standard caveat throughout this review.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050131:PHYTCPPI,"Pearl millet flour, Ashana, dehulled seed, irradiated, 60 days storage",PHYTCPPI,287.346905,4784,172023,Millet flour,sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Same treatment-collapse caveat as above.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050135:PHYTCPPI,"Pearl millet flour, Ashana, whole seed",PHYTCPPI,726.342555,4784,172023,Millet flour,sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Explicitly labeled flour in the source -- reasonable category match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050141:PHYTCPPI,"Pearl millet flour, Ashana, whole seed, raw, irradiated",PHYTCPPI,726.27637,51883,368805,"Bob's Red Mill Natural Foods, Inc. WHOLE GRAIN MILLET FLOUR",branded_food,approve,category_estimate,Paul S,16/08/2026,"Whole-grain millet flour matches, irradiation/storage treatment collapsed -- standard category-estimate caveat.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050147:PHYTCPPI,"Pearl millet flour, Dembi, dehulled seed",PHYTCPPI,269.174395,4784,172023,Millet flour,sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/treatment-specific source, reasonable generic millet-flour category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050148:PHYTCPPI,"Pearl millet flour, Dembi, dehulled seed, 30 days storage",PHYTCPPI,268.399085,4784,172023,Millet flour,sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/treatment-specific source, reasonable generic millet-flour category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
01050149:PHYTCPPI,"Pearl millet flour, Dembi, dehulled seed, 60 days storage",PHYTCPPI,270.308995,4784,172023,Millet flour,sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar/treatment-specific source, reasonable generic millet-flour category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
