row_identifier,food_description,compound_fraction,value,candidate,candidate_data_type,match_relationship,match_confidence,rationale,review_verdict,approved_fdc_food,rejection_reason,match_scope,reviewer,review_date,review_notes
02030015:IP6,"Taro, raw",IP6,169.0,"Taro, raw",sr_legacy_food,regional_equivalent,0.85,"name match with preparation state 'raw' confirmed present in 'Taro, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Taro, raw",,category_estimate,Paul S,16/08/2026,Exact match.
02040001:PHYTCPP,"Taro (eddoe), raw",PHYTCPP,13.57,"Taro, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Taro, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Taro, raw",,category_estimate,Paul S,16/08/2026,"Eddoe (Colocasia antiquorum) is a taro variety, same genus -- reasonable category estimate."
02040006:PHYTCPP,"Yam, Elephant, raw",PHYTCPP,16.23,"Yam, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Yam, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Yam, raw",,category_estimate,Paul S,16/08/2026,"Explicitly labeled ""Yam"" in the source (unlike Cocoyam above) -- reasonable category estimate despite Elephant yam (Amorphophallus) sometimes being classified separately."
02040012:PHYTCPP,"Yam, ordinary, raw",PHYTCPP,20.99,"Yam, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Yam, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Yam, raw",,category_estimate,Paul S,16/08/2026,Clean match.
02040021:PP-,"Yam, yellow, raw, peeled",PP-,4.554,"Peaches, yellow, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Peaches, yellow, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,"Yam (a tuber) vs PEACHES (a fruit) -- wrong category, coincidental ""yellow"" color word.",,Paul S,16/08/2026,
02050007:PHYTCPPD,"Anchote, roots, whole, raw",PHYTCPPD,249.6,"Nuts, almonds, whole, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Nuts, almonds, whole, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,"Anchote (an Ethiopian root vegetable) vs ALMONDS -- wrong category entirely, coincidental ""whole, raw"" phrase overlap.",,Paul S,16/08/2026,
02050009:IP6,"Beet, red beet, raw",IP6,5.0,"Beets, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Beets, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Beets, raw",,category_estimate,Paul S,16/08/2026,Clean match.
02050016:IP6,"Jerusalem artichoke, raw",IP6,46.0,"Jerusalem-artichokes, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Jerusalem-artichokes, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Jerusalem-artichokes, raw",,category_estimate,Paul S,16/08/2026,Exact match.
02050017:PHYTCPP,Lotus root starch,PHYTCPP,0.0,"Lotus root, raw",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"STARCH (an extracted, refined product) vs the RAW ROOT -- wrong product form, established starch-extraction reasoning.",,Paul S,16/08/2026,
02050018:PHYTCPP,"Lotus root, raw",PHYTCPP,7.84,"Lotus root, raw",sr_legacy_food,regional_equivalent,0.85,"name match with preparation state 'raw' confirmed present in 'Lotus root, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Lotus root, raw",,category_estimate,Paul S,16/08/2026,Exact match.
02050021:IP6,"Parsnip, raw",IP6,61.0,"Parsnips, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Parsnips, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Parsnips, raw",,category_estimate,Paul S,16/08/2026,Exact match.
02050029:IP6,"Turnip, raw",IP6,2.16,"Turnips, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Turnips, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Turnips, raw",,category_estimate,Paul S,16/08/2026,Exact match.
02060001:IP6,"Plantain, boiled",IP6,6.225999999999999,"Plantains, green, boiled",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Ripeness stage unconfirmed by source -- candidate assumes green/unripe, an unconfirmed assumption with a real compositional effect.",,Paul S,16/08/2026,
02060010:PHYTCPP,"Plantain, green, raw",PHYTCPP,40.44,"Plantains, green, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Plantains, green, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Plantains, green, raw",,category_estimate,Paul S,16/08/2026,Exact match.
02060012:PHYTCPP,"Plantain, ripe, boiled",PHYTCPP,0.0,"Plantains, green, boiled",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"RIPE vs GREEN -- direct contradiction, established mismatch.",,Paul S,16/08/2026,
03010002:PHYTC-,"African faba bean, seed, raw",PHYTC-,313.335,"Broadbeans (fava beans), mature seeds, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Broadbeans (fava beans), mature seeds, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Broadbeans (fava beans), mature seeds, raw",,category_estimate,Paul S,16/08/2026,"African faba bean is genuinely Vicia faba grown in Africa -- same species, good match."
03010015:PHYTCPPI,"African locust bean, raw",PHYTCPPI,1023.5579999999999,"Yardlong bean, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Yardlong bean, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,African locust bean (Parkia biglobosa) vs yardlong bean -- different species.,,Paul S,16/08/2026,
03010031:PHYTCPP,"Bambara groundnut, Ci12, raw",PHYTCPP,1100.0,"Lamb, ground, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Lamb, ground, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,"Bambara groundnut (a legume) vs LAMB (an animal product) -- wrong category, coincidental ""ground(nut)""/""ground (lamb)"" word overlap, established pattern.",,Paul S,16/08/2026,
03010035:PHYTCPPD,"Bambara groundnut, seed, boiled for 120 min, dried",PHYTCPPD,5.777200000000001,"Seeds, breadnut tree seeds, dried",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Bambara groundnut vs breadnut tree seeds -- different species, and boiled-then-dried prep not matched by the candidate's presumed raw-dried state.",,Paul S,16/08/2026,
03010036:PHYTCPPD,"Bambara groundnut, seed, boiled for 30 min, dried",PHYTCPPD,10.30334,"Seeds, breadnut tree seeds, dried",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Bambara groundnut vs breadnut tree seeds -- different species, and boiled-then-dried prep not matched by the candidate's presumed raw-dried state.",,Paul S,16/08/2026,
03010038:PHYTCPPD,"Bambara groundnut, seed, boiled for 90 min, dried",PHYTCPPD,7.387830000000001,"Seeds, breadnut tree seeds, dried",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Bambara groundnut vs breadnut tree seeds -- different species, and boiled-then-dried prep not matched by the candidate's presumed raw-dried state.",,Paul S,16/08/2026,
03010039:PHYTCPPD,"Bambara groundnut, seed, raw",PHYTCPPD,12.3363,"Lamb, ground, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Lamb, ground, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,Same absurd groundnut-vs-lamb mismatch.,,Paul S,16/08/2026,
03010042:PHYTCPPI,"Bambara groundnut, water-boiled, dried",PHYTCPPI,980.6111900000001,"Lamb, ground, cooked, broiled",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Same absurd mismatch, plus boiled-then-dried vs broiled prep mismatch too.",,Paul S,16/08/2026,
03010044:PHYT-,"Bambara groundnut, seed, raw",PHYT-,294.0,"Lamb, ground, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Lamb, ground, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,Same absurd groundnut-vs-lamb mismatch.,,Paul S,16/08/2026,
03010052:PHYTCPPI,"Bean, green, split, raw",PHYTCPPI,970.92,"Beans, snap, green, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Beans, snap, green, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,"""Split"" implies a dal/split-pulse product, not whole snap beans -- different product form.",,Paul S,16/08/2026,
03010066:PHYTCPP,"Bean, 'Vigna ambacensis', TVnu 306, Cream, seed, raw",PHYTCPP,430.0,"Beans, cranberry (roman), mature seeds, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Beans, cranberry (roman), mature seeds, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,Vigna ambacensis (a wild African legume) vs cranberry/roman beans (Phaseolus vulgaris) -- different species.,,Paul S,16/08/2026,
03010068:PHYTCPP,"Bean, 'Vigna luteola', TVnu 24, Brown, seed, raw",PHYTCPP,953.9999999999999,"Broadbeans (fava beans), mature seeds, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Broadbeans (fava beans), mature seeds, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,"Vigna luteola vs Vicia faba -- different species, established pattern.",,Paul S,16/08/2026,
03010084:PHYTCPP,"Bean, 'Vigna vexillata macrosperma', TVnu 72, Green-brown, seed, raw",PHYTCPP,1365.0,"Beans, snap, green, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Beans, snap, green, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,A wild Vigna species vs snap bean (Phaseolus vulgaris) -- different species.,,Paul S,16/08/2026,
03010090:PHYTCPPI,"Bean, White, California small white, raw",PHYTCPPI,879.798,"Grapefruit, raw, white, California",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Grapefruit, raw, white, California', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,"A bean vs GRAPEFRUIT -- wrong category entirely, coincidental ""White, California"" word overlap.",,Paul S,16/08/2026,
03010142:PHYT-,"Chickpea, Desi, seed, raw",PHYT-,237.6,"Chia seeds, dry, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Chia seeds, dry, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,Chickpea vs CHIA SEEDS -- established coincidence-trap mismatch.,,Paul S,16/08/2026,
03010144:PHYTCPPI,"Chickpea, Kabuli, Giza 1, boiled",PHYTCPPI,268.28,"Chicken, feet, boiled",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Chickpea vs CHICKEN FEET -- wrong category entirely, coincidental ""Chick-"" word-fragment overlap.",,Paul S,16/08/2026,
03010146:PHYTCPPI,"Chickpea, Kabuli, Giza 1, whole, dried",PHYTCPPI,885.9,"Egg, whole, dried",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'dried' confirmed present in 'Egg, whole, dried', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,"Chickpea vs EGG -- wrong category entirely, coincidental ""whole""/""dried"" word overlap.",,Paul S,16/08/2026,
03010147:PHYTCPPI,"Chickpea, Kabuli, Giza 2-L, boiled",PHYTCPPI,213.285,"Chicken, feet, boiled",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Chickpea vs CHICKEN FEET -- wrong category entirely, coincidental ""Chick-"" word-fragment overlap.",,Paul S,16/08/2026,
03010149:PHYTCPPI,"Chickpea, Kabuli, Giza 2-L, whole, dried",PHYTCPPI,759.0239999999999,"Egg, whole, dried",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'dried' confirmed present in 'Egg, whole, dried', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,"Chickpea vs EGG -- wrong category entirely, coincidental ""whole""/""dried"" word overlap.",,Paul S,16/08/2026,
03010150:PHYTCPPI,"Chickpea, Kabuli, Giza 2-U, boiled",PHYTCPPI,134.02599999999998,"Chicken, feet, boiled",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Chickpea vs CHICKEN FEET -- wrong category entirely, coincidental ""Chick-"" word-fragment overlap.",,Paul S,16/08/2026,
03010152:PHYTCPPI,"Chickpea, Kabuli, Giza 2-U, whole, dried",PHYTCPPI,524.9,"Egg, whole, dried",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'dried' confirmed present in 'Egg, whole, dried', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,"Chickpea vs EGG -- wrong category entirely, coincidental ""whole""/""dried"" word overlap.",,Paul S,16/08/2026,
03010167:PHYTCPPI,"Chickpea, seed, raw",PHYTCPPI,108.4765,"Chia seeds, dry, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Chia seeds, dry, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,Chickpea vs CHIA SEEDS -- established coincidence-trap mismatch.,,Paul S,16/08/2026,
03010176:IP3,"Chickpea, var. Sinaloa, seed, raw",IP3,17.0,"Chia seeds, dry, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Chia seeds, dry, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,Chickpea vs CHIA SEEDS -- established coincidence-trap mismatch.,,Paul S,16/08/2026,
03010176:IP4,"Chickpea, var. Sinaloa, seed, raw",IP4,45.0,"Chia seeds, dry, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Chia seeds, dry, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,Chickpea vs CHIA SEEDS -- established coincidence-trap mismatch.,,Paul S,16/08/2026,
03010176:IP6,"Chickpea, var. Sinaloa, seed, raw",IP6,560.0,"Chia seeds, dry, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Chia seeds, dry, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,Chickpea vs CHIA SEEDS -- established coincidence-trap mismatch.,,Paul S,16/08/2026,
