row_identifier,food_description,compound_fraction,value,candidate,candidate_data_type,match_confidence,rationale,auto_flag,review_verdict,approved_fdc_food,rejection_reason,match_scope,reviewer,review_date,review_notes
01030200:PHYT-,"Wheat flour, Wampum (spring wheat), medium-high phytate-content",PHYT-,1469.6,Early Bird Farm HARD RED SPRING WHEAT FLOUR,branded_food,0.4,"top two name-search candidates ('Early Bird Farm HARD RED SPRING WHEAT FLOUR' [selected], 'HOLA NOLA 100% WHOLE WHEAT MEDIUM FLOUR TORTILLAS') are too textually similar to the source description (selected candidate similarity: 0.40; runner-up similarity: 0.32; best candidate similarity: 0.40, held by 'Early Bird Farm HARD RED SPRING WHEAT FLOUR') to place confidently",,approve,Early Bird Farm HARD RED SPRING WHEAT FLOUR,,category_estimate,Paul S,16/08/2026,"Explicit grain (spring wheat) matches candidate's hard red spring wheat flour -- reasonable category estimate. Related to review_4's Wampum LOW-phytate-variety row (01030198) but this is a separate medium-high-phytate control/comparison cultivar within the same study, not itself special-cased."
01030201:PHYTCPP,"Wheat flour, white",PHYTCPP,123.0,"Wheat flour, white, cake, enriched",sr_legacy_food,0.85,"top two name-search candidates ('Wheat flour, white, cake, enriched' [selected], 'Wheat flour, white, bread, enriched') are too textually similar to the source description (selected candidate similarity: 0.69; runner-up similarity: 0.68; best candidate similarity: 0.69, held by 'Wheat flour, white, cake, enriched') to place confidently",,reject,,"""Cake"" flour is a specific fine-milled, low-protein product and ""enriched"" a specific fortification -- neither confirmed by a plain ""white flour"" source.",,Paul S,16/08/2026,
01030202:PHYTC-,"Wheat flour, white",PHYTC-,255.2,"Wheat flour, white, cake, enriched",sr_legacy_food,0.85,"top two name-search candidates ('Wheat flour, white, cake, enriched' [selected], 'Wheat flour, white, bread, enriched') are too textually similar to the source description (selected candidate similarity: 0.69; runner-up similarity: 0.68; best candidate similarity: 0.69, held by 'Wheat flour, white, cake, enriched') to place confidently",,reject,,"""Cake"" flour is a specific fine-milled, low-protein product and ""enriched"" a specific fortification -- neither confirmed by a plain ""white flour"" source.",,Paul S,16/08/2026,
01030203:PHYTCPP,"Wheat flour, white",PHYTCPP,227.0,"Wheat flour, white, cake, enriched",sr_legacy_food,0.85,"top two name-search candidates ('Wheat flour, white, cake, enriched' [selected], 'Wheat flour, white, bread, enriched') are too textually similar to the source description (selected candidate similarity: 0.69; runner-up similarity: 0.68; best candidate similarity: 0.69, held by 'Wheat flour, white, cake, enriched') to place confidently",,reject,,"""Cake"" flour is a specific fine-milled, low-protein product and ""enriched"" a specific fortification -- neither confirmed by a plain ""white flour"" source.",,Paul S,16/08/2026,
01030204:PHYTCPPI,"Wheat flour, white",PHYTCPPI,214.32,"Wheat flour, white, cake, enriched",sr_legacy_food,0.85,"top two name-search candidates ('Wheat flour, white, cake, enriched' [selected], 'Wheat flour, white, bread, enriched') are too textually similar to the source description (selected candidate similarity: 0.69; runner-up similarity: 0.68; best candidate similarity: 0.69, held by 'Wheat flour, white, cake, enriched') to place confidently",,reject,,"""Cake"" flour is a specific fine-milled, low-protein product and ""enriched"" a specific fortification -- neither confirmed by a plain ""white flour"" source.",,Paul S,16/08/2026,
01030205:PHYTCA,"Wheat flour, white",PHYTCA,160.0,"Wheat flour, white, cake, enriched",sr_legacy_food,0.85,"top two name-search candidates ('Wheat flour, white, cake, enriched' [selected], 'Wheat flour, white, bread, enriched') are too textually similar to the source description (selected candidate similarity: 0.69; runner-up similarity: 0.68; best candidate similarity: 0.69, held by 'Wheat flour, white, cake, enriched') to place confidently",,reject,,"""Cake"" flour is a specific fine-milled, low-protein product and ""enriched"" a specific fortification -- neither confirmed by a plain ""white flour"" source.",,Paul S,16/08/2026,
01030206:IP6,"Wheat flour, white",IP6,248.60800000000003,"Wheat flour, white, cake, enriched",sr_legacy_food,0.85,"top two name-search candidates ('Wheat flour, white, cake, enriched' [selected], 'Wheat flour, white, bread, enriched') are too textually similar to the source description (selected candidate similarity: 0.69; runner-up similarity: 0.68; best candidate similarity: 0.69, held by 'Wheat flour, white, cake, enriched') to place confidently",,reject,,"""Cake"" flour is a specific fine-milled, low-protein product and ""enriched"" a specific fortification -- neither confirmed by a plain ""white flour"" source.",,Paul S,16/08/2026,
01030207:PHYT-,"Wheat flour, white, packaged",PHYT-,320.0,"Wheat flour, white, cake, enriched",sr_legacy_food,0.65,"top two name-search candidates ('Wheat flour, white, cake, enriched' [selected], 'Wheat flour, white, bread, enriched') are too textually similar to the source description (selected candidate similarity: 0.77; runner-up similarity: 0.76; best candidate similarity: 0.77, held by 'Wheat flour, white, cake, enriched') to place confidently",,reject,,Same unconfirmed cake-grade/enrichment assumption.,,Paul S,16/08/2026,
01030208:PHYTCPP,"Wheat flour, white, refined",PHYTCPP,147.0,"Wheat flour, white, cake, enriched",sr_legacy_food,0.65,"top two name-search candidates ('Wheat flour, white, cake, enriched' [selected], 'Wheat flour, white, bread, enriched') are too textually similar to the source description (selected candidate similarity: 0.79; runner-up similarity: 0.81; best candidate similarity: 0.81, held by 'Wheat flour, white, bread, enriched') — note: the selected candidate is NOT the highest-similarity one; 'Wheat flour, white, bread, enriched' scored higher to place confidently",,reject,,Same unconfirmed cake-grade/enrichment assumption.,,Paul S,16/08/2026,
01030217:PHYTC-,"Wheat flour, whole meal",PHYTC-,587.4,LIDL WHOLE WHEAT FLOUR,branded_food,0.4,"top two name-search candidates ('LIDL WHOLE WHEAT FLOUR' [selected], 'Meijer, Inc. WHOLE WHEAT FLOUR') are too textually similar to the source description (selected candidate similarity: 0.49; runner-up similarity: 0.42; best candidate similarity: 0.49, held by 'LIDL WHOLE WHEAT FLOUR') to place confidently",,approve,LIDL WHOLE WHEAT FLOUR,,category_estimate,Paul S,16/08/2026,Wholemeal = whole wheat -- direct match.
01030218:IP6,"Wheat grain, boiled",IP6,448.8,"Buckwheat, whole grain",foundation_food,0.65,"top two name-search candidates ('Buckwheat, whole grain' [selected], 'BROGHIES WHEAT POPPED GRAINS') are too textually similar to the source description (selected candidate similarity: 0.54; runner-up similarity: 0.47; best candidate similarity: 0.54, held by 'Buckwheat, whole grain') to place confidently",,reject,,"Candidate (""Buckwheat, whole grain"") shares no significant word with the source genus (""Wheat grain"") -- wrong food category, textual similarity score is a coincidence.",,Paul S,16/08/2026,"Classified via word-overlap heuristic (genus tokens vs candidate tokens, zero intersection) after validation against ~47 hand-checked examples with zero false-positive matches. Still spot-check if in doubt -- this is a scored heuristic, not a certainty."
01030222:PHYTCPP,"Wheat, Bobwhite, raw",PHYTCPP,872.883,"Bread, white wheat",sr_legacy_food,0.65,"top two name-search candidates ('Bread, white wheat' [selected], 'Wheat, soft white') are too textually similar to the source description (selected candidate similarity: 0.26; runner-up similarity: 0.70; best candidate similarity: 0.70, held by 'Wheat, soft white') — note: the selected candidate is NOT the highest-similarity one; 'Wheat, soft white' scored higher to place confidently",,reject,,"Raw wheat GRAIN vs BREAD (a baked product) -- wrong product form, established pattern.",,Paul S,16/08/2026,
01030223:PHYTCPP,"Wheat, Bobwhite, raw",PHYTCPP,792.36,"Bread, white wheat",sr_legacy_food,0.65,"top two name-search candidates ('Bread, white wheat' [selected], 'Wheat, soft white') are too textually similar to the source description (selected candidate similarity: 0.26; runner-up similarity: 0.70; best candidate similarity: 0.70, held by 'Wheat, soft white') — note: the selected candidate is NOT the highest-similarity one; 'Wheat, soft white' scored higher to place confidently",,reject,,"Raw wheat GRAIN vs BREAD (a baked product) -- wrong product form, established pattern.",,Paul S,16/08/2026,
01030228:PHYTC-,"Wheat, raw",PHYTC-,22.971,WHEAT LOAF,branded_food,0.4,"top two name-search candidates ('WHEAT LOAF' [selected], 'Wheat, durum') are too textually similar to the source description (selected candidate similarity: 0.70; runner-up similarity: 0.73; best candidate similarity: 0.73, held by 'Wheat, durum') — note: the selected candidate is NOT the highest-similarity one; 'Wheat, durum' scored higher to place confidently",,reject,,"Raw wheat GRAIN vs LOAF (a baked bread product) -- wrong product form, established pattern.",,Paul S,16/08/2026,
01030229:PPI,"Wheat, raw",PPI,240.0,WHEAT LOAF,branded_food,0.4,"top two name-search candidates ('WHEAT LOAF' [selected], 'Wheat, durum') are too textually similar to the source description (selected candidate similarity: 0.70; runner-up similarity: 0.73; best candidate similarity: 0.73, held by 'Wheat, durum') — note: the selected candidate is NOT the highest-similarity one; 'Wheat, durum' scored higher to place confidently",,reject,,"Raw wheat GRAIN vs LOAF (a baked bread product) -- wrong product form, established pattern.",,Paul S,16/08/2026,
01030230:PHYTCPPI,"Wheat, raw",PHYTCPPI,810.96,WHEAT LOAF,branded_food,0.4,"top two name-search candidates ('WHEAT LOAF' [selected], 'Wheat, durum') are too textually similar to the source description (selected candidate similarity: 0.70; runner-up similarity: 0.73; best candidate similarity: 0.73, held by 'Wheat, durum') — note: the selected candidate is NOT the highest-similarity one; 'Wheat, durum' scored higher to place confidently",,reject,,"Raw wheat GRAIN vs LOAF (a baked bread product) -- wrong product form, established pattern.",,Paul S,16/08/2026,
01030231:PHYTCPP,"Wheat, semolina, raw",PHYTCPP,549.0,CORA DURUM WHEAT SEMOLINA,branded_food,0.4,"top two name-search candidates ('CORA DURUM WHEAT SEMOLINA' [selected], 'RAMDEV SEMOLINA') are too textually similar to the source description (selected candidate similarity: 0.62; runner-up similarity: 0.57; best candidate similarity: 0.62, held by 'CORA DURUM WHEAT SEMOLINA') to place confidently",,approve,CORA DURUM WHEAT SEMOLINA,,category_estimate,Paul S,16/08/2026,"Clean match, duplicate of the earlier semolina row."
01030232:PHYTCPP,"Wheat, vermicelli, raw",PHYTCPP,168.0,ERAWAN RICE VERMICELLI,branded_food,0.4,"top two name-search candidates ('ERAWAN RICE VERMICELLI' [selected], 'LUXURY VERMICELLI') are too textually similar to the source description (selected candidate similarity: 0.59; runner-up similarity: 0.56; best candidate similarity: 0.59, held by 'ERAWAN RICE VERMICELLI') to place confidently",,reject,,"Candidate (""ERAWAN RICE VERMICELLI"") shares no significant word with the source genus (""Wheat"") -- wrong food category, textual similarity score is a coincidence.",,Paul S,16/08/2026,"Classified via word-overlap heuristic (genus tokens vs candidate tokens, zero intersection) after validation against ~47 hand-checked examples with zero false-positive matches. Still spot-check if in doubt -- this is a scored heuristic, not a certainty."
01040003:PHYTCPPI,"Injera bread dough, sorghum-based, Tabat, fermented",PHYTCPPI,227.66493599999998,"Safeway, Inc. SOUR DOUGH BREAD",branded_food,0.4,"top two name-search candidates ('Safeway, Inc. SOUR DOUGH BREAD' [selected], ""Coborn's Incorporated SOUR DOUGH FRESH BREAD, SOUR DOUGH"") are too textually similar to the source description (selected candidate similarity: 0.22; runner-up similarity: 0.30; best candidate similarity: 0.30, held by ""Coborn's Incorporated SOUR DOUGH FRESH BREAD, SOUR DOUGH"") — note: the selected candidate is NOT the highest-similarity one; ""Coborn's Incorporated SOUR DOUGH FRESH BREAD, SOUR DOUGH"" scored higher to place confidently",,reject,,Injera (Ethiopian fermented sorghum flatbread) vs generic wheat sourdough bread -- wrong grain and wrong traditional product entirely.,,Paul S,16/08/2026,
01040004:PHYTCPPI,"Injera bread, sorghum-based, flat, fermented",PHYTCPPI,75.0,SESAME FLAT BREAD,branded_food,0.4,"top two name-search candidates ('SESAME FLAT BREAD' [selected], 'Zetov Inc SESAME FLAT BREAD') are too textually similar to the source description (selected candidate similarity: 0.26; runner-up similarity: 0.28; best candidate similarity: 0.28, held by 'Zetov Inc SESAME FLAT BREAD') — note: the selected candidate is NOT the highest-similarity one; 'Zetov Inc SESAME FLAT BREAD' scored higher to place confidently",,reject,,"Sorghum injera vs SESAME flat bread -- wrong grain/ingredient entirely, missing sesame, established injera-distinctness pattern.",,Paul S,16/08/2026,
01040004:PPI,"Injera bread, sorghum-based, flat, fermented",PPI,20.4,SESAME FLAT BREAD,branded_food,0.4,"top two name-search candidates ('SESAME FLAT BREAD' [selected], 'Zetov Inc SESAME FLAT BREAD') are too textually similar to the source description (selected candidate similarity: 0.26; runner-up similarity: 0.28; best candidate similarity: 0.28, held by 'Zetov Inc SESAME FLAT BREAD') — note: the selected candidate is NOT the highest-similarity one; 'Zetov Inc SESAME FLAT BREAD' scored higher to place confidently",,reject,,"Sorghum injera vs SESAME flat bread -- wrong grain/ingredient entirely, missing sesame, established injera-distinctness pattern.",,Paul S,16/08/2026,
01040005:PHYTCPPI,"Injera bread, sorghum-based, flat, unfermented",PHYTCPPI,325.0,SESAME FLAT BREAD,branded_food,0.4,"top two name-search candidates ('SESAME FLAT BREAD' [selected], 'Zetov Inc SESAME FLAT BREAD') are too textually similar to the source description (selected candidate similarity: 0.25; runner-up similarity: 0.27; best candidate similarity: 0.27, held by 'Zetov Inc SESAME FLAT BREAD') — note: the selected candidate is NOT the highest-similarity one; 'Zetov Inc SESAME FLAT BREAD' scored higher to place confidently",,reject,,"Same wrong-ingredient mismatch, plus a fermented-vs-unfermented prep difference.",,Paul S,16/08/2026,
01040005:PPI,"Injera bread, sorghum-based, flat, unfermented",PPI,90.85,SESAME FLAT BREAD,branded_food,0.4,"top two name-search candidates ('SESAME FLAT BREAD' [selected], 'Zetov Inc SESAME FLAT BREAD') are too textually similar to the source description (selected candidate similarity: 0.25; runner-up similarity: 0.27; best candidate similarity: 0.27, held by 'Zetov Inc SESAME FLAT BREAD') — note: the selected candidate is NOT the highest-similarity one; 'Zetov Inc SESAME FLAT BREAD' scored higher to place confidently",,reject,,"Same wrong-ingredient mismatch, plus a fermented-vs-unfermented prep difference.",,Paul S,16/08/2026,
01040008:PHYTCPPI,"Porridge, sorghum-based",PHYTCPPI,237.0,Sorghum grain,sr_legacy_food,0.65,"top two name-search candidates ('Sorghum grain' [selected], 'Flour, sorghum') are too textually similar to the source description (selected candidate similarity: 0.44; runner-up similarity: 0.59; best candidate similarity: 0.59, held by 'Flour, sorghum') — note: the selected candidate is NOT the highest-similarity one; 'Flour, sorghum' scored higher to place confidently",,reject,,PORRIDGE (a cooked dish) vs raw GRAIN -- wrong product form.,,Paul S,16/08/2026,
