row_identifier,food_description,compound_fraction,value,candidate,candidate_data_type,match_method,rationale,selected_score,unselected_alternative_score,score_gap,suggested_action,generic_candidates_found,generic_candidates_sample,all_candidates_for_genus_count,all_candidates_for_genus_sample,quick_hint,review_verdict,approved_fdc_food,match_scope,rejection_reason,review_notes
01060170:PHYTCPPD,"Oat bran, extruded at 140ºC and 14%H20",PHYTCPPD,2321.0,HEARTLAND OAT BRAN,branded_food,fuzzy,"top two name-search candidates ('HEARTLAND OAT BRAN', 'Oat bran, cooked') are too textually similar to the source description (0.29 vs 0.44 similarity) to place confidently",0.29,0.44,0.15,OPEN — needs review,14,"Bagels, oat bran (sr_legacy_food) | Bread, oat bran (sr_legacy_food) | Bread, oat bran, toasted (sr_legacy_food) | Bread, reduced-calorie, oat bran (sr_legacy_food) | Bread, reduced-calorie, oat bran, toasted (sr_legacy_food)",30,"ASPEN MILLS LIGHT OAT BRAN | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. OAT BRAN BREAD | Alpha Baking Co., Inc. OAT BRAN BREAD | Alpha Baking Co., Inc. OAT BRAN BREAD",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Oat bran, raw",category_estimate,,No temperature/moisture-treated oat bran entries exist (research variable); plain raw used as closest proxy.
01060171:PHYTCPPD,"Oat bran, extruded at 140ºC and 17%H20",PHYTCPPD,2288.0,HEARTLAND OAT BRAN,branded_food,fuzzy,"top two name-search candidates ('HEARTLAND OAT BRAN', 'Oat bran, cooked') are too textually similar to the source description (0.29 vs 0.44 similarity) to place confidently",0.29,0.44,0.15,OPEN — needs review,14,"Bagels, oat bran (sr_legacy_food) | Bread, oat bran (sr_legacy_food) | Bread, oat bran, toasted (sr_legacy_food) | Bread, reduced-calorie, oat bran (sr_legacy_food) | Bread, reduced-calorie, oat bran, toasted (sr_legacy_food)",30,"ASPEN MILLS LIGHT OAT BRAN | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. OAT BRAN BREAD | Alpha Baking Co., Inc. OAT BRAN BREAD | Alpha Baking Co., Inc. OAT BRAN BREAD",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Oat bran, raw",category_estimate,,No temperature/moisture-treated oat bran entries exist (research variable); plain raw used as closest proxy.
01060172:PHYTCPPD,"Oat bran, extruded at 140ºC and 20%H20",PHYTCPPD,2236.0,HEARTLAND OAT BRAN,branded_food,fuzzy,"top two name-search candidates ('HEARTLAND OAT BRAN', 'Oat bran, cooked') are too textually similar to the source description (0.29 vs 0.44 similarity) to place confidently",0.29,0.44,0.15,OPEN — needs review,14,"Bagels, oat bran (sr_legacy_food) | Bread, oat bran (sr_legacy_food) | Bread, oat bran, toasted (sr_legacy_food) | Bread, reduced-calorie, oat bran (sr_legacy_food) | Bread, reduced-calorie, oat bran, toasted (sr_legacy_food)",30,"ASPEN MILLS LIGHT OAT BRAN | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. OAT BRAN BREAD | Alpha Baking Co., Inc. OAT BRAN BREAD | Alpha Baking Co., Inc. OAT BRAN BREAD",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Oat bran, raw",category_estimate,,No temperature/moisture-treated oat bran entries exist (research variable); plain raw used as closest proxy.
01060173:PHYTCPPD,"Oat bran, extruded at 165ºC and 14%H20",PHYTCPPD,2146.0,HEARTLAND OAT BRAN,branded_food,fuzzy,"top two name-search candidates ('HEARTLAND OAT BRAN', 'Oat bran, cooked') are too textually similar to the source description (0.29 vs 0.44 similarity) to place confidently",0.29,0.44,0.15,OPEN — needs review,14,"Bagels, oat bran (sr_legacy_food) | Bread, oat bran (sr_legacy_food) | Bread, oat bran, toasted (sr_legacy_food) | Bread, reduced-calorie, oat bran (sr_legacy_food) | Bread, reduced-calorie, oat bran, toasted (sr_legacy_food)",30,"ASPEN MILLS LIGHT OAT BRAN | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. OAT BRAN BREAD | Alpha Baking Co., Inc. OAT BRAN BREAD | Alpha Baking Co., Inc. OAT BRAN BREAD",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Oat bran, raw",category_estimate,,No temperature/moisture-treated oat bran entries exist (research variable); plain raw used as closest proxy.
01060174:PHYTCPPD,"Oat bran, extruded at 165ºC and 17%H20",PHYTCPPD,2140.0,HEARTLAND OAT BRAN,branded_food,fuzzy,"top two name-search candidates ('HEARTLAND OAT BRAN', 'Oat bran, cooked') are too textually similar to the source description (0.29 vs 0.44 similarity) to place confidently",0.29,0.44,0.15,OPEN — needs review,14,"Bagels, oat bran (sr_legacy_food) | Bread, oat bran (sr_legacy_food) | Bread, oat bran, toasted (sr_legacy_food) | Bread, reduced-calorie, oat bran (sr_legacy_food) | Bread, reduced-calorie, oat bran, toasted (sr_legacy_food)",30,"ASPEN MILLS LIGHT OAT BRAN | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. OAT BRAN BREAD | Alpha Baking Co., Inc. OAT BRAN BREAD | Alpha Baking Co., Inc. OAT BRAN BREAD",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Oat bran, raw",category_estimate,,No temperature/moisture-treated oat bran entries exist (research variable); plain raw used as closest proxy.
01060175:PHYTCPPD,"Oat bran, extruded at 165ºC and 20%H20",PHYTCPPD,2110.0,HEARTLAND OAT BRAN,branded_food,fuzzy,"top two name-search candidates ('HEARTLAND OAT BRAN', 'Oat bran, cooked') are too textually similar to the source description (0.29 vs 0.44 similarity) to place confidently",0.29,0.44,0.15,OPEN — needs review,14,"Bagels, oat bran (sr_legacy_food) | Bread, oat bran (sr_legacy_food) | Bread, oat bran, toasted (sr_legacy_food) | Bread, reduced-calorie, oat bran (sr_legacy_food) | Bread, reduced-calorie, oat bran, toasted (sr_legacy_food)",30,"ASPEN MILLS LIGHT OAT BRAN | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. KLASSIC WHEAT WITH OAT BRAN BUNS | Alpha Baking Co., Inc. OAT BRAN BREAD | Alpha Baking Co., Inc. OAT BRAN BREAD | Alpha Baking Co., Inc. OAT BRAN BREAD",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Oat bran, raw",category_estimate,,No temperature/moisture-treated oat bran entries exist (research variable); plain raw used as closest proxy.
03010026:PHYTCPPI,"Afzelia bean, dried",PHYTCPPI,1710.2286,DRIED BEEF,branded_food,fuzzy,"top two name-search candidates ('DRIED BEEF', 'Beef, cured, dried') are too textually similar to the source description (0.34 vs 0.49 similarity) to place confidently",0.34,0.49,0.15,OPEN — needs review,0,,0,,,reject,,,No representation for Afzelia bean.,
03010234:IP3,"Common bean, Perola, seed, raw",IP3,0.0,"Guavas, common, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Guavas, common, raw', 'Beans, pink, mature seeds, raw') are too textually similar to the source description (0.45 vs 0.60 similarity) to place confidently",0.45,0.6,0.15,OPEN — needs review,0,,0,,,replace,"Beans, pinto, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",category_estimate,,"Perola is a carioca-type cultivar - pinto-pattern appearance, prep-state match too (raw, not canned/branded). Revised from earlier pink-bean suggestion."
03010234:IP4,"Common bean, Perola, seed, raw",IP4,0.0,"Guavas, common, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Guavas, common, raw', 'Beans, pink, mature seeds, raw') are too textually similar to the source description (0.45 vs 0.60 similarity) to place confidently",0.45,0.6,0.15,OPEN — needs review,0,,0,,,replace,"Beans, pinto, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",category_estimate,,"Perola is a carioca-type cultivar - pinto-pattern appearance, prep-state match too (raw, not canned/branded). Revised from earlier pink-bean suggestion."
03010234:IP5,"Common bean, Perola, seed, raw",IP5,137.01606800000002,"Guavas, common, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Guavas, common, raw', 'Beans, pink, mature seeds, raw') are too textually similar to the source description (0.45 vs 0.60 similarity) to place confidently",0.45,0.6,0.15,OPEN — needs review,0,,0,,,replace,"Beans, pinto, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",category_estimate,,"Perola is a carioca-type cultivar - pinto-pattern appearance, prep-state match too (raw, not canned/branded). Revised from earlier pink-bean suggestion."
03010234:IP6,"Common bean, Perola, seed, raw",IP6,1072.061034,"Guavas, common, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Guavas, common, raw', 'Beans, pink, mature seeds, raw') are too textually similar to the source description (0.45 vs 0.60 similarity) to place confidently",0.45,0.6,0.15,OPEN — needs review,0,,0,,,replace,"Beans, pinto, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",category_estimate,,"Perola is a carioca-type cultivar - pinto-pattern appearance, prep-state match too (raw, not canned/branded). Revised from earlier pink-bean suggestion."
03010303:PHYTCPPI,"Cowpea, brown cowpea, Cherodhi, raw",PHYTCPPI,840.5218950000001,CHEF BROWN SAUCE,branded_food,fuzzy,"top two name-search candidates ('CHEF BROWN SAUCE', 'Cowpeas, leafy tips, raw') are too textually similar to the source description (0.43 vs 0.58 similarity) to place confidently",0.43,0.58,0.15,OPEN — needs review,20,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, with salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt (sr_legacy_food) | Cowpeas (blackeyes), immature seeds, frozen, unprepared (sr_legacy_food)",20,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt | Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, without salt | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, with salt | Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt | Cowpeas (blackeyes), immature seeds, frozen, unprepared | Cowpeas (blackeyes), immature seeds, raw | Cowpeas, catjang, mature seeds, cooked, boiled, with salt | Cowpeas, catjang, mature seeds, cooked, boiled, without salt",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Cowpeas, catjang, mature seeds, raw",category_estimate,,
04010074:PHYTCPP,"Black plum, leaves, raw",PHYTCPP,0.9162999999999998,"Plum, black, with skin, raw",foundation_food,fuzzy,"top two name-search candidates ('Plum, black, with skin, raw', 'Pumpkin leaves, raw') are too textually similar to the source description (0.56 vs 0.71 similarity) to place confidently",0.56,0.71,0.15,OPEN — needs review,0,,3,"Happy Moose Juice ANTIOXIDANTS & HEMP OIL, POMEGRANATE, ACAI, BEETROOT, BLACK PLUM, LEMON JUICE WELLNESS SHOT, ANTIOXIDANTS & HEMP | Happy Moose Juice ANTIOXIDANTS & HEMP OIL, POMEGRANATE, ACAI, BEETROOT, BLACK PLUM, LEMON JUICE WELLNESS SHOT, ANTIOXIDANTS & HEMP | Happy Moose Juice ANTIOXIDANTS & HEMP OIL, POMEGRANATE, ACAI, BEETROOT, BLACK PLUM, LEMON JUICE WELLNESS SHOT, ANTIOXIDANTS & HEMP",,reject,,,"Only fruit-form plum entries exist, not leaves.",
05010021:PHYTCPP,"Mango, Totapari, ripe, raw",PHYTCPP,75.13,"Mangos, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Mangos, raw', 'Mango, Tommy Atkins, peeled, raw') are too textually similar to the source description (0.54 vs 0.69 similarity) to place confidently",0.54,0.69,0.15,OPEN — needs review,13,"Babyfood, GERBER, 3rd Foods, apple, mango and kiwi (sr_legacy_food) | Babyfood, fruit dessert, mango with tapioca (sr_legacy_food) | Beverages, FUZE, orange mango, fortified with vitamins A, C, E, B6 (sr_legacy_food) | Beverages, V8 SPLASH Smoothies, Peach Mango (sr_legacy_food) | Beverages, V8 V-FUSION Juices, Peach Mango (sr_legacy_food)",30,"""TO DIE FOR!"" DIPS AND SPREADS, MANGO CHUTNEY & CURRY | (S.M.G.) Shoals Music Group ORGANIC MANGO SLICES | (S.M.G.) Shoals Music Group ORGANIC MANGO SLICES | (S.M.G.) Shoals Music Group ORGANIC MANGO SLICES | 11984861 Canada Ltd. MANGO + PASSION FRUIT 9.0 PH ALKALINE SPORTS DRINK + PERFORMANCE BOOSTING ELECTROLYTES, MANGO + PASSION FRUIT | 18 Rabbits, Inc. JR. ORGANIC GRANOLA BAR, MANGO STRAWBERRY | 18 Rabbits, Inc. JR. ORGANIC GRANOLA BAR, MANGO STRAWBERRY | 18 Rabbits, Inc. MANGO STRAWBERRY MANGOES CHIA, SUNFLOWER & PUMPKIN SEEDS, CRISPY BROWN RICE, STRAWBERRIES, WHOLE GRAIN OATS ORGANIC GRANOLA CEREAL, MANGO STRAWBERRY",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Mangos, raw",category_estimate,,
06010079:PHYTCPPI,"Hazelnut, raw",PHYTCPPI,230.0,Lunds Inc RAW HAZELNUTS,branded_food,fuzzy,"top two name-search candidates ('Lunds Inc RAW HAZELNUTS', 'HAZELNUT WAFER, HAZELNUT') are too textually similar to the source description (0.44 vs 0.59 similarity) to place confidently",0.44,0.59,0.15,OPEN — needs review,7,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, blueberry hazelnut, dry (sr_legacy_food) | Chocolate-flavored hazelnut spread (sr_legacy_food) | Hazelnuts, beaked (Northern Plains Indians) (sr_legacy_food) | Nuts, hazelnuts or filberts (sr_legacy_food) | Nuts, hazelnuts or filberts, blanched (sr_legacy_food)",30,"18 Rabbits, Inc. ORGANIC BARS, FIG, CRANBERRY & HAZELNUT | 18 Rabbits, Inc. ORGANIC BARS, FIG, CRANBERRY & HAZELNUT | 7-Eleven, Inc. FILLED COOKIES, HAZELNUT BUTTER | 7-Eleven, Inc. FILLED COOKIES, HAZELNUT BUTTER | 7-Eleven, Inc. FILLED COOKIES, HAZELNUT BUTTER | 7-Eleven, Inc. FILLED COOKIES, HAZELNUT BUTTER | A Loacker Ag Spa CARAMEL HAZELNUT CHOCOLATE, CARAMEL HAZELNUT | A Loacker Ag Spa CARAMEL HAZELNUT CHOCOLATE, CARAMEL HAZELNUT",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Nuts, hazelnuts or filberts, raw",category_estimate,,
19020059:PHYTCPPI,"Yam, grated, cooked with fish and vegetables",PHYTCPPI,2.38095,"Vegetables, mixed, frozen, cooked, boiled, drained, with salt",sr_legacy_food,fuzzy,"top two name-search candidates ('Vegetables, mixed, frozen, cooked, boiled, drained, with salt', 'Big Y Foods, Inc. POT ROAST WITH MASHED POTATO, ROASTED VEGETABLES AND GRAVY, MASHED POTATO, ROASTED VEGETABLES AND GRAVY') are too textually similar to the source description (0.19 vs 0.34 similarity) to place confidently",0.19,0.34,0.15,OPEN — needs review,9,"Mountain yam, hawaii, cooked, steamed, with salt (sr_legacy_food) | Mountain yam, hawaii, cooked, steamed, without salt (sr_legacy_food) | Mountain yam, hawaii, raw (sr_legacy_food) | Yam, cooked, boiled, drained, or baked, with salt (sr_legacy_food) | Yam, cooked, boiled, drained, or baked, without salt (sr_legacy_food)",30,"ALKHYAM BAKERY POCKET WHOLE WHEAT PITA BREAD | AYAM AYAM, MALAYSIAN SATAY SAUCE, MILD | AYAM AYAM, MEDIUM THAI SATAY SAUCE, LEMONGRASS AND TAMARIND | AYAM BRAND AYAM BRAND, MACKEREL IN TOMATO SAUCE | AYAM BRAND AYAM BRAND, SARDINES IN CHILI OIL | AYAM BRAND AYAM BRAND, SARDINES IN EXTRA VIRGIN OLIVE OIL | AYAM BRAND AYAM BRAND, SARDINES IN KUNG PAO SAUCE | AYAM BRAND AYAM BRAND, SARDINES IN SPICY TOMATO SAUCE, CHILI AND LIME",,reject,,,Composite dish (yam+fish+vegetables).,
01010047:PHYTCPPD,"Rice bran, raw",PHYTCPPD,4282.0,"Bread, rice bran",sr_legacy_food,fuzzy,"top two name-search candidates ('Bread, rice bran', 'Oat bran, raw') are too textually similar to the source description (0.60 vs 0.74 similarity) to place confidently",0.6,0.74,0.14,OPEN — needs review,4,"Bread, rice bran (sr_legacy_food) | Bread, rice bran, toasted (sr_legacy_food) | Pasta, gluten-free, rice flour and rice bran extract, cooked, DE BOLES (sr_legacy_food) | Rice bran, crude (sr_legacy_food)",30,"Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bread, rice bran | Bread, rice bran, toasted | Inventure Foods, Inc. HIMALAYAN PINK SALT RICE BRAN OIL KETTLE COOKED POTATO CHIPS",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Rice bran, crude",category_estimate,,
01010048:PHYTCPP,"Rice bran, raw",PHYTCPP,882.0,"Bread, rice bran",sr_legacy_food,fuzzy,"top two name-search candidates ('Bread, rice bran', 'Oat bran, raw') are too textually similar to the source description (0.60 vs 0.74 similarity) to place confidently",0.6,0.74,0.14,OPEN — needs review,4,"Bread, rice bran (sr_legacy_food) | Bread, rice bran, toasted (sr_legacy_food) | Pasta, gluten-free, rice flour and rice bran extract, cooked, DE BOLES (sr_legacy_food) | Rice bran, crude (sr_legacy_food)",30,"Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bread, rice bran | Bread, rice bran, toasted | Inventure Foods, Inc. HIMALAYAN PINK SALT RICE BRAN OIL KETTLE COOKED POTATO CHIPS",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Rice bran, crude",category_estimate,,
01010045:PHYTCPP,"Rice bran, raw",PHYTCPP,468.9,"Bread, rice bran",sr_legacy_food,fuzzy,"top two name-search candidates ('Bread, rice bran', 'Oat bran, raw') are too textually similar to the source description (0.60 vs 0.74 similarity) to place confidently",0.6,0.74,0.14,OPEN — needs review,4,"Bread, rice bran (sr_legacy_food) | Bread, rice bran, toasted (sr_legacy_food) | Pasta, gluten-free, rice flour and rice bran extract, cooked, DE BOLES (sr_legacy_food) | Rice bran, crude (sr_legacy_food)",30,"Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bread, rice bran | Bread, rice bran, toasted | Inventure Foods, Inc. HIMALAYAN PINK SALT RICE BRAN OIL KETTLE COOKED POTATO CHIPS",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Rice bran, crude",category_estimate,,
01010040:PP-,"Rice bran, IR 480-5-9, raw",PP-,8098.895705521473,"Bread, rice bran",sr_legacy_food,fuzzy,"top two name-search candidates ('Bread, rice bran', 'Rice bran, crude') are too textually similar to the source description (0.43 vs 0.57 similarity) to place confidently",0.43,0.57,0.14,OPEN — needs review,4,"Bread, rice bran (sr_legacy_food) | Bread, rice bran, toasted (sr_legacy_food) | Pasta, gluten-free, rice flour and rice bran extract, cooked, DE BOLES (sr_legacy_food) | Rice bran, crude (sr_legacy_food)",30,"Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bread, rice bran | Bread, rice bran, toasted | Inventure Foods, Inc. HIMALAYAN PINK SALT RICE BRAN OIL KETTLE COOKED POTATO CHIPS",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Rice bran, crude",category_estimate,,
01010049:PHYTCPPD,"Rice bran, raw",PHYTCPPD,655.0,"Bread, rice bran",sr_legacy_food,fuzzy,"top two name-search candidates ('Bread, rice bran', 'Oat bran, raw') are too textually similar to the source description (0.60 vs 0.74 similarity) to place confidently",0.6,0.74,0.14,OPEN — needs review,4,"Bread, rice bran (sr_legacy_food) | Bread, rice bran, toasted (sr_legacy_food) | Pasta, gluten-free, rice flour and rice bran extract, cooked, DE BOLES (sr_legacy_food) | Rice bran, crude (sr_legacy_food)",30,"Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bob's Red Mill Natural Foods, Inc. RICE BRAN | Bread, rice bran | Bread, rice bran, toasted | Inventure Foods, Inc. HIMALAYAN PINK SALT RICE BRAN OIL KETTLE COOKED POTATO CHIPS",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Rice bran, crude",category_estimate,,
